Price,Close,High,Low,Open,Volume
Ticker,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS,HCLTECH.NS
Date,,,,,
2002-08-12,13.045242309570312,13.16876296269833,12.420772131624672,12.468808057519416,11239400
2002-08-13,12.8050537109375,13.312863551267977,12.708980871480382,13.312863551267977,3756368
2002-08-14,12.630066871643066,12.757018828684075,12.499682507122904,12.757018828684075,3964016
2002-08-15,12.630066871643066,12.630066871643066,12.630066871643066,12.630066871643066,0
2002-08-16,12.959452629089355,13.03836865208944,12.763876680466504,12.969745659183706,4848904
2002-08-19,13.38492488861084,13.47756536938121,13.127588474630002,13.175624395818849,8905448
2002-08-20,14.355936050415039,14.53778768770513,13.453543726346394,13.518735388086371,18255464
2002-08-21,13.851557731628418,14.753950073069829,13.73832911443301,14.403972233890197,18690008
2002-08-22,13.522162437438965,14.126045050343935,13.40550354618666,13.930469080373976,9790960
2002-08-23,13.601080894470215,13.875572945002828,13.271690224410262,13.587356501364399,12814424
2002-08-26,13.820672988891602,13.957919000884981,13.415797672352726,13.621666690342794,8253944
2002-08-27,13.04865837097168,14.132901593166753,12.973173726192531,13.985362614700252,13764544
2002-08-28,13.474128723144531,13.642254891852277,12.73299998972845,12.832503146955151,18886336
2002-08-29,13.810376167297363,13.99222666444763,13.278548016755478,13.388345215063664,17584928
2002-08-30,13.9647798538208,14.136337345882481,13.192771139543238,13.896156856996129,28226144
2002-09-02,14.925494194030762,15.385267828748061,14.084862911838224,14.139761490708192,39154536
2002-09-03,14.623565673828125,14.946093651635993,14.290743614973861,14.946093651635993,15785200
2002-09-04,14.500044822692871,14.664739657385743,13.899593377514782,14.273588639662005,25434152
2002-09-05,14.403968811035156,14.808845182300281,14.177513724665976,14.616700552471407,14348224
2002-09-06,13.961350440979004,14.390244230927388,13.793224284740033,14.067716310306999,10984336
2002-09-09,14.558368682861328,14.753944647023886,14.012816055334007,14.105457521959188,13656184
2002-09-10,14.558368682861328,14.558368682861328,14.558368682861328,14.558368682861328,0
2002-09-11,15.014715194702148,15.224015590160933,14.75394754038157,14.829433272220497,11303688
2002-09-12,14.702483177185059,15.086772537880844,14.626997430479157,15.086772537880844,7920448
2002-09-13,13.92017936706543,14.568666665954755,13.769207892526845,14.534355157578556,8264520
2002-09-16,13.930462837219238,14.27014632752385,13.87899560998813,14.122607361636048,7619640
2002-09-17,14.860308647155762,15.076470646134016,14.067712905729294,14.067712905729294,16517320
2002-09-18,14.335347175598145,14.747085258731886,14.18094539442299,14.678462244876261,13866808
2002-09-19,14.071149826049805,14.575528372048344,13.868712135597159,14.472593846688952,14604872
2002-09-20,14.39709758758545,14.548067894046403,13.594209144362981,13.724592352873966,21109560
2002-09-23,14.27358341217041,14.661302927361389,14.033402922061775,14.548075400865995,15071736
2002-09-24,14.002523422241211,14.129475344548435,13.82067184316303,13.82067184316303,8139496
2002-09-25,14.335347175598145,14.410832909680966,13.587356743413483,13.587356743413483,13057920
2002-09-26,14.736796379089355,15.014719872958716,14.472597282438548,15.014719872958716,12918456
2002-09-27,15.028436660766602,15.501934931236882,14.863741883325769,15.0284366607666,20531680
2002-09-30,14.434850692749023,14.959816304786377,14.160358650459365,14.829433003540407,11870704
2002-10-01,14.136340141296387,14.548078203664241,13.944195502770578,14.074579850782824,17145984
2002-10-02,14.136340141296387,14.136340141296387,14.136340141296387,14.136340141296387,0
2002-10-03,14.28387451171875,14.602972033697544,14.163784282900686,14.273581482375825,15460552
2002-10-04,13.494717597961426,14.390248293623221,13.285418207059799,14.342212385008164,33943336
2002-10-07,13.549614906311035,13.885868328025483,13.402075834148281,13.587357776221374,13186408
2002-10-08,14.005964279174805,14.235850857830789,13.518740227758913,13.546189027653641,17057016
2002-10-09,13.611381530761719,14.1878146956866,13.522171361948336,14.136347411421713,14124008
