Price,Close,High,Low,Open,Volume
Ticker,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS,ADANIENT.NS
Date,,,,,
2002-07-01,-0.012172996066510677,-0.012522164339982737,-0.011919676570901216,-0.012186691487538133,1080397
2002-07-02,-0.012268844991922379,-0.012426316790194701,-0.012118226229654833,-0.012385231588014701,1016147
2002-07-03,-0.012268844991922379,-0.012392083559056619,-0.012193535078307175,-0.012255150634504285,980394
2002-07-04,-0.01233731396496296,-0.012522167044994256,-0.012323618540977048,-0.012323618540977048,972747
2002-07-05,-0.012309925630688667,-0.012405782968534347,-0.012262006546434648,-0.012405782968534347,974496
2002-07-08,-0.012850796803832054,-0.012994573199773029,-0.012193536778694634,-0.012460552823918464,1061686
2002-07-09,-0.012515324167907238,-0.012871335985304936,-0.012433162269846447,-0.012802868446896298,1024719
2002-07-10,-0.012501629069447517,-0.01259747787491983,-0.012392085903965778,-0.01259747787491983,946638
2002-07-11,-0.012296237051486969,-0.012946645078184474,-0.012262003816966823,-0.012946645078184474,968220
2002-07-12,-0.012392084114253521,-0.012535861561549346,-0.012323617648909883,-0.01243316079857098,967763
2002-07-15,-0.012138767167925835,-0.012316776820848224,-0.012090838502050236,-0.01225515379402397,974157
2002-07-16,-0.012248307466506958,-0.012337312804562087,-0.012186692973847372,-0.012186692973847372,959138
2002-07-17,-0.012152459472417831,-0.012255150646227434,-0.012118226241247,-0.012255150646227434,955902
2002-07-18,-0.012296237051486969,-0.012481090128117956,-0.012193536282963569,-0.012481090128117956,958081
2002-07-19,-0.012248307466506958,-0.012392083845724326,-0.012125068896521823,-0.012392083845724326,1022018
2002-07-22,-0.011960756033658981,-0.012303080936158025,-0.011878602657699381,-0.012049760316615392,959229
2002-07-23,-0.011960756033658981,-0.012179842352514606,-0.011638968942668334,-0.011638968942668334,950108
2002-07-24,-0.011645819060504436,-0.012001829745871821,-0.011645819060504436,-0.011844367536240881,1004507
2002-07-25,-0.011755363084375858,-0.012166145904035225,-0.011570510016806958,-0.011981292836466326,929688
2002-07-26,-0.011392499320209026,-0.01146780923042851,-0.011310337439256581,-0.01146780923042851,934529
2002-07-29,-0.011111798696219921,-0.011570510178181479,-0.010974865762942421,-0.011570510178181479,955236
2002-07-30,-0.010988559573888779,-0.011570509601850005,-0.010954326342274574,-0.011570509601850005,972108
2002-07-31,-0.010885861702263355,-0.011159720146304014,-0.010680469732918205,-0.011159720146304014,961513
2002-08-01,-0.0110159395262599,-0.011262416634688093,-0.01095432504148522,-0.01095432504148522,953331
2002-08-02,-0.01090640015900135,-0.010954328824045522,-0.010728399028871854,-0.010954328824045522,939461
2002-08-05,-0.010885861702263355,-0.01150204506504018,-0.010694165157783413,-0.01150204506504018,982116
2002-08-06,-0.010735240764915943,-0.010954327072065404,-0.01068731210753724,-0.010954327072065404,971195
2002-08-07,-0.010933787561953068,-0.011091249763761855,-0.010851625683451896,-0.011091249763761855,966576
2002-08-08,-0.010769474320113659,-0.011159719353639623,-0.010714702209210718,-0.011159719353639623,971443
2002-08-09,-0.010851629078388214,-0.01092009555695432,-0.010748937880243961,-0.01081739583910516,918884
2002-08-12,-0.010899556800723076,-0.010947484396537713,-0.010817394903622836,-0.010892713348347623,489590
2002-08-13,-0.010858478955924511,-0.010947483230960913,-0.010817393751896642,-0.010913249998283137,384772
2002-08-14,-0.010748932138085365,-0.010926933172673535,-0.01063253599181332,-0.010926933172673535,482452
2002-08-15,-0.010748932138085365,-0.010748932138085365,-0.010748932138085365,-0.010748932138085365,0
2002-08-16,-0.010577769950032234,-0.010817395155120292,-0.010516155448034196,-0.010721546351040724,520671
2002-08-19,-0.01057092472910881,-0.010817393345500184,-0.010481920457416194,-0.010817393345500184,501059
2002-08-20,-0.010564083233475685,-0.01067362638827743,-0.010543535838167988,-0.01067362638827743,507936
