Price,Close,High,Low,Open,Volume
Ticker,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS,NTPC.NS
Date,,,,,
2004-11-05,32.7534294128418,38.15091921243276,30.347320386862936,38.15091921243276,279042883
2004-11-08,32.6016845703125,34.07569828746464,32.51497928193191,33.295338784698274,82638332
2004-11-09,32.64503479003906,32.9918598658331,32.31988504113429,32.55832752881226,44953063
2004-11-10,32.536659240722656,32.926839047616525,32.51498390782219,32.73174914416959,20896119
2004-11-11,32.27653884887695,32.68839596658563,32.21150888211017,32.66671864947767,19153711
2004-11-12,32.36323928833008,35.72311953252223,31.92970692975722,32.51497650688108,5104155
2004-11-15,32.36323928833008,32.36323928833008,32.36323928833008,32.36323928833008,0
2004-11-16,31.929712295532227,32.42827469090205,31.734622403706165,32.38492204312637,15905272
2004-11-17,31.908035278320312,32.6016875720152,31.86468263013845,31.95138792650217,24043420
2004-11-18,31.929712295532227,34.61761614876442,31.86468233159021,32.514981971010414,21545230
2004-11-19,31.886362075805664,32.44995649766774,31.864686741196778,31.929716714137996,19074889
2004-11-22,32.27653884887695,32.5366587159441,31.214384048057504,31.908036365384195,33741682
2004-11-23,32.88347244262695,33.16526951176199,32.4932928013121,32.51497010957058,35706926
2004-11-24,33.7288818359375,33.81558714660852,33.035227443225246,33.186962729178205,36985500
2004-11-25,33.40372848510742,34.24911807584117,33.29534388120602,33.77222899396645,28246130
2004-11-26,33.40372848510742,33.40372848510742,33.40372848510742,33.40372848510742,0
2004-11-29,33.51210403442383,33.81557849782684,33.273661514227335,33.468753374733176,17041910
2004-11-30,34.292476654052734,34.552596588139394,33.31702690122777,33.77223678587942,47944693
2004-12-01,34.55258560180664,34.899414716387945,34.24911508794043,34.46588030771829,40466184
2004-12-02,34.877723693847656,35.267903339779245,34.6609585469232,34.89940298691893,21840421
2004-12-03,34.50922775268555,35.072818000561675,34.35748855823857,35.007788051259574,15302190
2004-12-06,34.63930130004883,35.59307161954714,34.530916685468014,35.37630635950019,13179942
2004-12-07,34.877723693847656,35.44131783878638,34.48754404791606,34.769343104941726,25779588
2004-12-08,34.68264389038086,35.202883568582145,34.48755401105538,34.9861183590362,26046708
2004-12-09,34.68264389038086,34.8343831092654,34.509233310389604,34.63929322993992,11302275
2004-12-10,34.24911880493164,35.37630362686723,34.11905886512698,35.37630362686723,11900146
2004-12-13,34.50922775268555,34.68263830474907,34.18407800617505,34.31413790477925,8461089
2004-12-14,35.37629699707031,35.44132695478552,34.59593750448788,34.725997419918286,19229175
2004-12-15,36.46012878417969,36.63353934838301,35.52803013285492,35.54970943021539,28750713
2004-12-16,36.33005905151367,36.850298541658915,36.199999178977365,36.633529441356856,11662995
2004-12-17,35.983245849609375,36.50348556776813,35.76648062341457,36.460134903997606,10503541
2004-12-20,36.09163284301758,36.39510735512611,35.983248238168606,35.983248238168606,7543022
2004-12-21,36.633548736572266,36.763608677612304,36.178338942932136,36.20001824584842,12386305
2004-12-22,36.048274993896484,36.82863455337312,35.93989436782293,36.82863455337312,10146313
2004-12-23,36.09163284301758,36.41678268845017,35.983248238168606,35.983248238168606,6996610
2004-12-24,36.265045166015625,36.590194991266465,36.113305934822506,36.308395829973016,6717558
2004-12-27,36.87199020385742,37.06708009911593,35.98324602464176,36.20001522100504,13158428
2004-12-28,37.695701599121094,37.782406889714174,36.98037203666523,37.04540199688849,12664876
2004-12-29,37.73905563354492,38.62779982575006,37.54396573543507,37.717380301237434,19708872
2004-12-30,37.13209915161133,38.064193720879175,36.9803639340411,37.78239861135934,19720972
2004-12-31,37.825767517089844,38.10756273303318,37.28384844989535,37.327203086622944,7890946
2005-01-03,38.367679595947266,38.49773952678099,37.73905527387959,38.15091436759577,12163233
2005-01-04,38.49773406982422,38.86623847798988,37.999169749260496,38.432704113625185,13687440
2005-01-05,36.7852783203125,38.627792344810565,35.65808981456792,38.34599720293111,17104466
2005-01-06,35.85318374633789,36.74192786734706,35.376298689976636,36.74192786734706,22095028
2005-01-07,36.13499450683594,36.39511443377389,35.89654991743778,36.373435127119,9361992
2005-01-10,36.178340911865234,38.15091943773567,36.026605628765445,38.15091943773567,8200237
2005-01-11,35.463008880615234,36.33007779083948,35.354628243672984,36.20001785121728,9977935
2005-01-12,34.27078628540039,35.76647525041786,33.81557660039507,35.11617570041027,17880980
2005-01-13,35.463008880615234,35.76648339610516,34.50923863612868,34.812709182504236,13217640
2005-01-14,35.181209564208984,35.8098338554306,34.942765046342736,35.70144926201614,12506623
2005-01-17,35.22455978393555,35.593060210989336,34.292461129356184,35.549709554343835,11141163
2005-01-18,35.26791000366211,35.59305977004226,35.11617476905583,35.33293995693814,7756406
2005-01-19,34.595943450927734,35.57139298431856,34.465883513142295,35.11618320206951,10792112
2005-01-20,33.92396926879883,34.682649611924866,33.59881941628355,34.682649611924866,10544514
2005-01-24,33.83725357055664,36.720251028194276,33.70719365424558,36.720251028194276,4581762
