price
343.2300109863281
343.4718017578125
344.8136901855469
339.8699951171875
339.0199890136719
338.80999755859375
337.875
338.2200012207031
339.4866943359375
338.9750061035156
339.4100036621094
339.8399963378906
339.3699951171875
340.07000732421875
341.2200012207031
341.5249938964844
342.3599853515625
341.9549865722656
341.510009765625
342.29998779296875
342.92999267578125
342.57000732421875
342.44000244140625
340.2300109863281
342.8258056640625
342.92999267578125
342.69000244140625
343.8699951171875
345.0249938964844
345.07000732421875
347.510009765625
348.17999267578125
346.9219055175781
348.2099914550781
347.7749938964844
347.9585876464844
346.5299987792969
345.9800109863281
346.6050109863281
345.80999755859375
346.904296875
346.8699951171875
347.1499938964844
347.9200134277344
347.30999755859375
347.9649963378906
347.6817932128906
347.7300109863281
347.30999755859375
348.07501220703125
348.32000732421875
348.260009765625
348.3800048828125
347.94000244140625
345.6050109863281
347.0537109375
346.5450134277344
346.7898864746094
345.739990234375
345.69500732421875
345.6050109863281
346.010009765625
345.7850036621094
345.42999267578125
345.1600036621094
345.4100036621094
346.1400146484375
345.3699951171875
344.7699890136719
344.79998779296875
345.45001220703125
345.6000061035156
345.3299865722656
345.8999938964844
345.8606872558594
345.864990234375
345.510009765625
345.5899963378906
347.4200134277344
345.7200012207031
347.1199951171875
346.61041259765625
346.6000061035156
347.2749938964844
347.07000732421875
345.57000732421875
346.4849853515625
346.9800109863281
346.44500732421875
346.55010986328125
347.54010009765625
346.4700012207031
345.9599914550781
345.8699951171875
345.510009765625
346.7900085449219
346.5799865722656
346.739990234375
346.92999267578125
345.9049987792969
346.4949951171875
345.55999755859375
345.5199890136719
344.7799987792969
344.1099853515625
343.7749938964844
344.2300109863281
343.9800109863281
344.06500244140625
344.1300048828125
344.6449890136719
344.07000732421875
344.30999755859375
344.0199890136719
344.2200012207031
343.6700134277344
342.92999267578125
343.2200012207031
343.4649963378906
343.5928955078125
343.0992126464844
343.80999755859375
344.114990234375
344.6499938964844
344.3699951171875
343.989990234375
343.8399963378906
344.2449951171875
344.5599060058594
344.43280029296875
345.8299865722656
346.30499267578125
346.0299987792969
345.8900146484375
346.7349853515625
346.8349914550781
346.8970031738281
346.9100036621094
346.2898864746094
345.9898986816406
345.4100036621094
345.6199951171875
345.8999938964844
345.9599914550781
346.07000732421875
346.4200134277344
346.68011474609375
346.78009033203125
346.59600830078125
346.0679931640625
346.44110107421875
346.614990234375
347.6400146484375
347.69000244140625
348.04998779296875
348.8949890136719
349.0799865722656
349.30499267578125
349.7001037597656
352.0150146484375
354.4710998535156
353.9200134277344
354.54998779296875
354.6199951171875
352.3399963378906
350.8617858886719
351.0849914550781
351.75
351.614990234375
350.6050109863281
351.7099914550781
350.989990234375
352.1099853515625
352.8399963378906
351.6300048828125
351.1672058105469
350.6199951171875
349.82000732421875
350.3599853515625
350.3125915527344
350.4750061035156
351.15850830078125
350.6401062011719
350.8500061035156
350.31500244140625
350.8999938964844
350.7398986816406
351.9469909667969
351.6300048828125
351.5199890136719
352.2099914550781
353.07501220703125
352.7149963378906
352.8800048828125
352.4949951171875
352.8999938964844
352.4599914550781
352.8900146484375
353.0050048828125
353.31500244140625
353.2850036621094
353.5299987792969
353.6300048828125
354.4399108886719
354.1700134277344
354.20001220703125
354.114990234375
353.6216125488281
353.04010009765625
352.7428894042969
352.8399963378906
352.91510009765625
352.80999755859375
352.0950012207031
352.2950134277344
352.1700134277344
351.57000732421875
351.9150085449219
351.7550048828125
351.8100891113281
351.8599853515625
351.72119140625
351.30999755859375
351.2099914550781
350.8299865722656
350.95001220703125
351.5600891113281
351.42498779296875
351.7300109863281
351.1000061035156
350.8949890136719
350.8299865722656
352.0199890136719
352.4049987792969
359.7850036621094
356.8399963378906
358.4949951171875
360.8399963378906
359.8699951171875
358.9549865722656
358.3476867675781
359.5899963378906
359.4200134277344
359.6300048828125
362.54998779296875
362.989990234375
362.5400085449219
362.010009765625
362.18499755859375
363.2395935058594
363.5400085449219
363.3299865722656
361.8800048828125
361.1299133300781
361.5249938964844
361.989990234375
362.2099914550781
362.82501220703125
363.82000732421875
364.5
364.4999084472656
365.902587890625
365.56689453125
365.5950012207031
365.864990234375
365.9765930175781
365.8500061035156
365.7900085449219
367.010009765625
367.2550048828125
366.6099853515625
367.05499267578125
366.35009765625
365.7998962402344
365.489990234375
365.1050109863281
365.0899963378906
364.4700012207031
364.83331298828125
365.43499755859375
365.7799987792969
365.2099914550781
365.375
364.92498779296875
365.41229248046875
365.0849914550781
364.92999267578125
364.7300109863281
364.1499938964844
364.1700134277344
363.8399963378906
363.4100036621094
362.7349853515625
363.614990234375
363.6000061035156
363.8699951171875
363.7200012207031
363.760009765625
363.9549865722656
364.19000244140625
364.9700012207031
365.0799865722656
364.9999084472656
365.2900085449219
365.5400085449219
365.5870056152344
364.7200012207031
364.70001220703125
364.5050048828125
365.0350036621094
363.6650085449219
364.1600036621094
364.8393859863281
366.5237121582031
367.20001220703125
369.20001220703125
370.968505859375
370.5150146484375
372.0317077636719
373.55999755859375
375.8901062011719
376.0400085449219
376.6549987792969
376.6700134277344
377.760009765625
376.6300048828125
377.11358642578125
